commentId,시점관계,예측_방향,예측_날짜,확신도,근거_유형,Class0_사유,_error
170815590,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170791656,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170812936,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170836564,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170803934,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170831002,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170819774,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170807834,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170798436,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170784704,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170825902,예측,상승,2025-12-31,0.3,단순감정,,
170825622,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170792718,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170805068,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170802638,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170808862,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170777468,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170836050,예측,상승,2025-12-05,0.6,단순감정,,
170774636,예측,상승,,0.6,단순감정,,
170829878,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170829960,예측,상승,2026-12-31,0.6,단순감정,,
170797024,예측,상승,,0.7,뉴스,,
170780600,예측,상승,,0.6,차트,,
170803790,예측,상승,,0.5,단순감정,,
170789756,예측,상승,,0.6,단순감정,,
170763500,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170766098,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170766402,예측,상승,2026-01-16,0.7,기타,,
170799030,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170757084,예측,상승,,0.6,단순감정,,
170751850,예측,상승,,0.6,단순감정,,
170752488,예측,상승,2025-12-31,0.3,단순감정,,
170753458,예측,상승,2025-12-31,0.6,단순감정,,
170781348,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170754922,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170749646,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170848912,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170774918,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170746794,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170801532,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170746460,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170753122,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170775116,예측,상승,2026-12-31,0.95,뉴스,,
170769158,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170821298,예측,상승,,0.6,뉴스,,
170791830,리액션,없음,,0.0,없음,예측 없는 순수 질문,
170761364,리액션,없음,,0.0,단순감정,예측 없는 순수 질문,
170755112,예측,상승,2025-12-31,0.7,뉴스,,
170763198,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170749452,리액션,없음,,0.0,없음,예측 없는 순수 질문,
170769774,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170746642,예측,상승,2025-12-31,0.75,차트,,
170766210,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170813050,예측,상승,,0.3,단순감정,,
170746112,리액션,없음,,0.0,실적,예측 없는 리액션,
170757430,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170737830,예측,상승,,0.6,단순감정,,
170761690,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170758654,리액션,없음,,0.0,차트,예측 없는 리액션,
170736668,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170728172,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170736170,예측,하락,,0.6,차트,,
170733604,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170733968,예측,상승,,0.6,단순감정,,
170696442,예측,상승,,0.3,단순감정,,
170705936,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170687678,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170741610,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170727820,예측,상승,,0.6,뉴스,,
170733926,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170729180,예측,상승,2025-12-05,0.6,기타,,
170740148,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170713438,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170732948,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170682372,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170689232,예측,상승,,0.6,뉴스,,
170733068,예측,상승,,0.6,기타,,
170679980,리액션,없음,,0.0,차트,예측 없는 리액션,
170712176,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170701246,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170700240,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170690174,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170675404,예측,상승,2025-12-05,0.6,기타,,
170744484,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170680960,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170674236,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170673696,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170688628,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170681416,예측,상승,,0.7,단순감정,,
170721420,리액션,없음,,0.0,없음,예측 없는 순수 질문,
170674330,예측,상승,,0.6,단순감정,,
170663756,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170673660,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170662512,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170745446,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170704106,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170690268,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170739062,예측,상승,,0.3,단순감정,,
170683034,예측,상승,,0.6,단순감정,,
170734828,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170662594,예측,상승,,0.6,뉴스,,
170675232,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170755426,예측,상승,2025-12-05,0.6,단순감정,,
170684400,예측,상승,2025-12-31,0.7,뉴스,,
170698620,리액션,없음,,0.0,없음,예측 없는 순수 질문,
170693134,예측,상승,,0.3,단순감정,,
170730444,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170734620,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170674522,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170742762,예측,상승,,0.6,차트,,
170686784,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170662004,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170665576,리액션,없음,,0.0,차트,예측 없는 리액션,
170661978,예측,상승,2025-12-06,0.5,차트,,
170664742,예측,상승,,0.3,단순감정,,
170678738,리액션,없음,,0.0,뉴스,종목과 무관한 잡담,
170664712,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170679660,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170664886,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170724818,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170703404,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170662410,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170660208,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170669070,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170663250,리액션,없음,,0.0,차트,예측 없는 순수 질문,
170742236,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170660860,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170687006,리액션,없음,,0.0,없음,예측 없는 순수 질문,
170657566,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170666364,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170660646,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170658942,예측,상승,,0.6,단순감정,,
170694516,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170710428,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170692040,리액션,없음,,0.0,차트,예측 없는 리액션,
170656354,예측,상승,,0.5,차트,,
170660870,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170665624,예측,상승,2026-03-01,0.6,뉴스,,
170661916,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170734212,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170657102,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170663252,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170660730,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170669044,리액션,하락,,0.3,단순감정,,
170682058,예측,하락,,0.6,단순감정,,
170656570,예측,상승,,0.6,단순감정,,
170671484,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170660230,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170733248,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170657136,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170667016,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170652040,예측,상승,,0.7,단순감정,,
170651640,예측,상승,,0.6,단순감정,,
170653398,리액션,없음,,0.0,없음,예측 없는 순수 질문,
170653058,리액션,없음,,0.0,없음,예측 없는 리액션,
170660360,예측,하락,2025-12-05,0.7,단순감정,,
170651730,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170650834,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170656478,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170658798,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170656006,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170651316,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170657626,예측,상승,,0.5,기타,,
170652582,예측,상승,2025-12-05,0.6,단순감정,,
170650636,예측,상승,,0.6,차트,,
170685986,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170657022,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170656242,예측,하락,,0.6,단순감정,,
170672936,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170653040,리액션,없음,,0.0,차트,예측 없는 리액션,
170660014,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170656832,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170657772,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170650632,예측,상승,,0.6,차트,,
170650442,예측,하락,,0.6,차트,,
170657570,예측,상승,2025-12-31,0.6,단순감정,,
170655788,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170661266,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170650614,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170650374,예측,상승,,0.7,단순감정,,
170649974,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170659446,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170732114,예측,상승,2025-12-12,0.4,차트,,
170649170,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170648306,리액션,없음,,0.0,차트,예측 없는 리액션,
170648482,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170648198,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170656024,리액션,없음,,0.0,차트,예측 없는 리액션,
170660638,리액션,없음,,0.0,차트,예측 없는 리액션,
170700602,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170649512,예측,하락,,0.6,단순감정,,
170711086,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170648596,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170649996,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170647900,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170646910,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170646662,예측,상승,,0.85,뉴스,,
170647178,예측,상승,,0.75,뉴스,,
170654010,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170647196,예측,상승,,0.6,차트,,
170646842,리액션,없음,,0.0,없음,예측 없는 리액션,
170646364,예측,상승,,0.6,단순감정,,
170652478,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170655060,리액션,없음,,0.0,없음,예측 없는 리액션,
170645468,예측,상승,,0.6,차트,,
170646762,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170650036,예측,상승,2025-12-25,0.75,차트,,
170736282,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170643844,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170645336,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170647472,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170642920,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170746648,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170644620,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170663702,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170642396,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170644468,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170642142,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170641296,예측,상승,,0.6,차트,,
170638062,예측,상승,,0.6,차트,,
170638698,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170643402,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170644728,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170641934,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170643366,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170641196,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170643028,예측,하락,2025-12-05,0.7,단순감정,,
170639322,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170646538,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170639496,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170642136,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170650314,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170636926,리액션,없음,,0.0,차트,예측 없는 리액션,
170637934,예측,상승,,0.6,차트,,
170635898,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170636914,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170644310,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170636642,예측,상승,,0.6,단순감정,,
170657450,리액션,없음,,0.0,차트,예측 없는 리액션,
170636052,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170635740,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170636108,예측,상승,2025-12-05,0.9,차트,,
170634220,리액션,없음,,0.0,차트,예측 없는 리액션,
170636434,예측,상승,2025-12-05,0.6,차트,,
170636646,예측,상승,,0.6,단순감정,,
170638932,예측,하락,,0.7,차트,,
170635714,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170640174,예측,상승,,0.6,단순감정,,
170632956,예측,상승,2025-12-05,0.7,단순감정,,
170633640,리액션,없음,,0.0,없음,예측 없는 순수 질문,
170636880,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170636474,예측,상승,,0.6,뉴스,,
170630596,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170635758,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170638294,리액션,없음,,0.0,없음,예측 없는 순수 질문,
170635184,예측,상승,,0.6,뉴스,,
170636800,리액션,없음,,0.0,없음,예측 없는 리액션,
170636898,리액션,없음,,0.0,차트,예측 없는 리액션,
170632872,예측,상승,,0.3,단순감정,,
170646056,예측,상승,2025-12-05,0.6,차트,,
170631142,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170632026,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170630162,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170635846,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170631550,리액션,없음,,0.0,차트,예측 없는 리액션,
170629812,리액션,없음,,0.0,차트,예측 없는 리액션,
170629340,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170633630,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170637790,예측,상승,,0.6,단순감정,,
170629902,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170630414,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170635736,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170630822,리액션,없음,,0.0,없음,예측 없는 순수 질문,
170635494,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170636386,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170631526,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170641940,리액션,없음,,0.0,차트,예측 없는 리액션,
170629872,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170634152,리액션,없음,,0.0,없음,예측 없는 순수 질문,
170631598,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170629570,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170630190,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170633784,예측,상승,,0.6,단순감정,,
170635664,예측,상승,,0.6,뉴스,,
170636568,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170629950,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170628930,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170633128,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170628576,예측,하락,,0.6,단순감정,,
170636062,예측,상승,,0.6,뉴스,,
170632450,예측,상승,,0.6,차트,,
170628244,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170627698,예측,상승,,0.6,단순감정,,
170627586,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170630454,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170625836,예측,상승,,0.7,단순감정,,
170629014,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170635922,예측,상승,2025-12-31,0.6,차트,,
170627644,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170629524,예측,상승,,0.6,차트,,
170628686,예측,상승,,0.6,단순감정,,
170626700,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170628620,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170628322,리액션,없음,,0.0,차트,예측 없는 리액션,
170640534,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170628640,예측,하락,,0.6,단순감정,,
170628956,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170630618,리액션,없음,,0.0,없음,예측 없는 순수 질문,
170647552,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170626208,예측,하락,,0.4,단순감정,,
170627974,예측,하락,,0.6,단순감정,,
170637322,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170629202,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170626996,예측,상승,,0.7,단순감정,,
170623510,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170626886,예측,상승,,0.6,단순감정,,
170625478,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170627746,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170626600,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170625916,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170627314,예측,상승,,0.3,단순감정,,
170629488,리액션,없음,,0.0,차트,예측 없는 리액션,
170628856,예측,상승,,0.6,단순감정,,
170624032,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170625002,예측,상승,,0.6,차트,,
170626866,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170633698,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170622222,리액션,없음,,0.0,없음,예측 없는 리액션,
170623882,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170629672,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170625784,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170620772,예측,상승,,0.6,뉴스,,
170624962,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170620830,예측,상승,,0.6,뉴스,,
170625490,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170617300,리액션,없음,,0.0,없음,단순 감정·노이즈,
170630056,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170626320,리액션,없음,,0.0,차트,예측 없는 리액션,
170628802,예측,하락,,0.6,기타,,
170626646,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170618428,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170643714,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170618070,리액션,없음,,0.0,단순감정,예측 없는 순수 질문,
170625698,리액션,없음,,0.0,없음,예측 없는 리액션,
170618796,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170628292,예측,하락,,0.6,단순감정,,
170612986,예측,상승,2026-12-31,0.6,단순감정,,
170613014,예측,상승,2025-12-25,0.6,단순감정,,
170611110,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170608940,예측,하락,,0.5,단순감정,,
170613710,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170613500,예측,상승,,0.6,단순감정,,
170615512,리액션,없음,,0.0,없음,예측 없는 순수 질문,
170645310,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170607922,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170615606,예측,상승,,0.6,단순감정,,
170615810,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170611158,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170607060,리액션,없음,,0.0,차트,예측 없는 리액션,
170606928,예측,하락,,0.3,단순감정,,
170608806,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170615362,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170619082,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170617260,예측,상승,,0.6,뉴스,,
170624258,예측,상승,,0.6,단순감정,,
170604762,리액션,없음,,0.0,뉴스,종목과 무관한 잡담,
170604226,리액션,없음,,0.0,없음,종목과 무관한 잡담,
170623298,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170604648,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170603524,리액션,없음,,0.0,없음,종목과 무관한 잡담,
170616486,예측,상승,,0.7,단순감정,,
170623416,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170615872,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170616494,예측,상승,2025-12-05,0.6,차트,,
170618818,예측,상승,,0.6,단순감정,,
170647778,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170602446,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170617662,예측,상승,,0.6,차트,,
170620400,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170626402,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170605022,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170597938,예측,상승,,0.9,단순감정,,
170599648,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170595546,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170597024,예측,상승,,0.6,단순감정,,
170611178,예측,상승,,0.6,단순감정,,
170603906,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170604444,리액션,없음,,0.0,없음,예측 없는 리액션,
170595104,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170609850,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170600598,예측,하락,,0.5,단순감정,,
170594488,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170615574,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170628868,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170598964,리액션,없음,,0.0,뉴스,예측 없는 리액션,
170603266,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170624292,리액션,없음,,0.0,단순감정,단순 감정·노이즈,
170586994,예측,상승,,0.6,단순감정,,
170588088,리액션,없음,,0.0,없음,예측 없는 순수 질문,
170590464,리액션,없음,,0.0,단순감정,예측 없는 리액션,
170608990,예측,상승,2025-12-04,0.6,단순감정,,
